review_text,label
החוויה הייתה טוב. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. המשלוח הגיע מאוחר מדי. בהחלט כנראה שלא אחזור.,REAL
החוויה הייתה אדיב. החדר היה נקי ונעים. המשלוח הגיע מאוחר מדי. בהחלט כנראה שלא אחזור.,REAL
המוצר הגיע באיחור של יומיים. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. מבחינת איכות – כפי שציפיתי.,REAL
הטכנאי הגיע באיחור. לקח זמן עד שקיבלנו מענה. השירות היה טוב. כנראה כנראה שלא אחזור.,REAL
אין מילים! פשוט חלומי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
מדהים! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
המוצר הכי מדהים שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
החוויה הייתה גרוע. לקח זמן עד שקיבלנו מענה. המשלוח הגיע באיחור של יומיים. בהחלט לא בטוח שאמליץ.,REAL
מושלם! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
פנומנלי! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
המוצר הכי בינוני שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
"המסעדה הכי מצוין בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
המוצר הכי לא משהו שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
החוויה הייתה לא משהו. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המשלוח הגיע מאוחר מדי. בהחלט אמליץ רק לחברים.,REAL
"השירות היה מדהים, האוכל היה טעים אבל חם מדי. המוצר עבד מצוין. הייתי לא בטוח שאמליץ.",REAL
מהפכני! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
"המסעדה הכי לא משהו בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
אין מילים! פשוט מהפכני! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
שירות מדהים שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
החוויה הייתה מצוין. האוכל היה טעים אבל חם מדי. המשלוח הגיע בזמן. בהחלט ממליץ.,REAL
אין מילים! פשוט מושלם! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
פנומנלי! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
המוצר הגיע בזמן. לקח זמן עד שקיבלנו מענה. מבחינת איכות – מעולה.,REAL
הטכנאי הגיע מוקדם מהצפוי. לקח זמן עד שקיבלנו מענה. השירות היה אדיב. כנראה אמליץ רק לחברים.,REAL
הטכנאי הגיע בזמן. הצוות השתדל לעזור אבל היה חסר כוח אדם. השירות היה לא משהו. כנראה ממליץ.,REAL
אין מילים! פשוט מדהים! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
מהפכני! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
ביקרנו במקום אתמול. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המחיר היה טוב ביחס למה שמקבלים. בסך הכול חוויה חיובית.,REAL
"השירות היה לא משהו, לקח זמן עד שקיבלנו מענה. המוצר עבד מעולה. הייתי כנראה שלא אחזור.",REAL
החוויה הייתה איטי. האוכל היה טעים אבל חם מדי. המשלוח הגיע באיחור של יומיים. בהחלט כנראה שלא אחזור.,REAL
המוצר הכי טוב שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
הטכנאי הגיע מוקדם מהצפוי. החדר היה נקי ונעים. השירות היה מדהים. כנראה אמליץ רק לחברים.,REAL
החוויה הייתה אדיב. האוכל היה טעים אבל חם מדי. המשלוח הגיע בזמן. בהחלט כנראה שלא אחזור.,REAL
הטכנאי הגיע בזמן. האוכל היה טעים אבל חם מדי. השירות היה מדהים. כנראה אמליץ רק לחברים.,REAL
"המסעדה הכי בינוני בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
המוצר הכי גרוע שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
אין מילים! פשוט מושלם! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
החוויה הייתה טוב. הצוות השתדל לעזור אבל היה חסר כוח אדם. המשלוח הגיע באיחור של יומיים. בהחלט לא בטוח שאמליץ.,REAL
החוויה הייתה מדהים. הצוות השתדל לעזור אבל היה חסר כוח אדם. המשלוח הגיע באיחור של יומיים. בהחלט אמליץ רק לחברים.,REAL
אין מילים! פשוט חלומי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
המוצר הכי לא משהו שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
פנומנלי! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
המוצר הגיע באיחור של יומיים. לקח זמן עד שקיבלנו מענה. מבחינת איכות – כפי שציפיתי.,REAL
ביקרנו במקום אתמול. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. המחיר היה טוב ביחס למה שמקבלים. בסך הכול סביר.,REAL
המוצר הגיע בזמן. האוכל היה טעים אבל חם מדי. מבחינת איכות – כפי שציפיתי.,REAL
המוצר הכי מצוין שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
המוצר הכי לא משהו שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
המוצר הגיע באיחור של יומיים. האוכל היה טעים אבל חם מדי. מבחינת איכות – כפי שציפיתי.,REAL
אין מילים! פשוט מושלם! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
הטכנאי הגיע מוקדם מהצפוי. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. השירות היה מצוין. כנראה לא בטוח שאמליץ.,REAL
המוצר הגיע באיחור של יומיים. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. מבחינת איכות – מצוין.,REAL
מהפכני! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
ביקרנו במקום אתמול. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. המחיר היה גבוה מדי. בסך הכול נחמד אבל לא וואו.,REAL
המוצר הכי לא משהו שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
מהפכני! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
החוויה הייתה טוב. החדר היה נקי ונעים. המשלוח הגיע מאוחר מדי. בהחלט ממליץ.,REAL
שירות גרוע שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
"המסעדה הכי גרוע בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
אין מילים! פשוט פנומנלי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
המוצר הכי גרוע שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
הטכנאי הגיע בזמן. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. השירות היה לא משהו. כנראה אמליץ רק לחברים.,REAL
הטכנאי הגיע בזמן. לקח זמן עד שקיבלנו מענה. השירות היה מצוין. כנראה ממליץ.,REAL
החוויה הייתה אדיב. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המשלוח הגיע בזמן. בהחלט כנראה שלא אחזור.,REAL
המוצר הגיע באיחור של יומיים. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. מבחינת איכות – פחות טוב.,REAL
שירות אדיב שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
שירות אדיב שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
"השירות היה אדיב, הצוות השתדל לעזור אבל היה חסר כוח אדם. המוצר עבד כפי שציפיתי. הייתי לא בטוח שאמליץ.",REAL
מהפכני! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
שירות מדהים שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
ביקרנו במקום אתמול. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. המחיר היה טוב ביחס למה שמקבלים. בסך הכול מאכזב.,REAL
"המסעדה הכי גרוע בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
שירות מצוין שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
המוצר הגיע מוקדם מהצפוי. האוכל היה טעים אבל חם מדי. מבחינת איכות – בסדר.,REAL
אין מילים! פשוט מושלם! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
המוצר הגיע מאוחר מדי. הצוות השתדל לעזור אבל היה חסר כוח אדם. מבחינת איכות – מצוין.,REAL
אין מילים! פשוט פנומנלי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
"המסעדה הכי אדיב בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
ביקרנו במקום אתמול. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. המחיר היה סביר. בסך הכול מאכזב.,REAL
המוצר הגיע באיחור של יומיים. הצוות השתדל לעזור אבל היה חסר כוח אדם. מבחינת איכות – מעולה.,REAL
אין מילים! פשוט חלומי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
המוצר הגיע מאוחר מדי. לקח זמן עד שקיבלנו מענה. מבחינת איכות – מעולה.,REAL
הטכנאי הגיע מוקדם מהצפוי. החדר היה נקי ונעים. השירות היה בינוני. כנראה ממליץ.,REAL
שירות איטי שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
"המסעדה הכי גרוע בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
"המסעדה הכי גרוע בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
"השירות היה איטי, הצוות השתדל לעזור אבל היה חסר כוח אדם. המוצר עבד כפי שציפיתי. הייתי כנראה שלא אחזור.",REAL
אין מילים! פשוט מדהים! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
"המסעדה הכי אדיב בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
שירות איטי שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
המוצר הגיע בזמן. האוכל היה טעים אבל חם מדי. מבחינת איכות – מעולה.,REAL
הטכנאי הגיע בזמן. לקח זמן עד שקיבלנו מענה. השירות היה טוב. כנראה כנראה שלא אחזור.,REAL
אין מילים! פשוט פנומנלי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
המוצר הגיע באיחור של יומיים. החדר היה נקי ונעים. מבחינת איכות – פחות טוב.,REAL
המוצר הגיע מוקדם מהצפוי. לקח זמן עד שקיבלנו מענה. מבחינת איכות – מעולה.,REAL
הטכנאי הגיע באיחור. האוכל היה טעים אבל חם מדי. השירות היה מדהים. כנראה לא בטוח שאמליץ.,REAL
החוויה הייתה איטי. לקח זמן עד שקיבלנו מענה. המשלוח הגיע באיחור של יומיים. בהחלט ממליץ.,REAL
"המסעדה הכי מדהים בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
המוצר הגיע מאוחר מדי. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. מבחינת איכות – מצוין.,REAL
"השירות היה מדהים, החדר היה נקי ונעים. המוצר עבד בסדר. הייתי אמליץ רק לחברים.",REAL
ביקרנו במקום אתמול. האוכל היה טעים אבל חם מדי. המחיר היה הוגן. בסך הכול נחמד אבל לא וואו.,REAL
"המסעדה הכי גרוע בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
שירות מצוין שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
המוצר הגיע מאוחר מדי. החדר היה נקי ונעים. מבחינת איכות – בסדר.,REAL
המוצר הכי אדיב שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
המוצר הגיע מוקדם מהצפוי. לקח זמן עד שקיבלנו מענה. מבחינת איכות – מעולה.,REAL
המוצר הכי אדיב שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
החוויה הייתה מדהים. החדר היה נקי ונעים. המשלוח הגיע בזמן. בהחלט כנראה שלא אחזור.,REAL
הטכנאי הגיע באיחור. האוכל היה טעים אבל חם מדי. השירות היה גרוע. כנראה כנראה שלא אחזור.,REAL
מדהים! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
המוצר הכי טוב שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
"המסעדה הכי מדהים בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
המוצר הכי בינוני שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
המוצר הגיע מאוחר מדי. האוכל היה טעים אבל חם מדי. מבחינת איכות – פחות טוב.,REAL
"המסעדה הכי לא משהו בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
"השירות היה טוב, האוכל היה טעים אבל חם מדי. המוצר עבד בסדר. הייתי לא בטוח שאמליץ.",REAL
המוצר הגיע מוקדם מהצפוי. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. מבחינת איכות – פחות טוב.,REAL
הטכנאי הגיע באיחור. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. השירות היה מצוין. כנראה אמליץ רק לחברים.,REAL
"השירות היה בינוני, לקח זמן עד שקיבלנו מענה. המוצר עבד פחות טוב. הייתי כנראה שלא אחזור.",REAL
הטכנאי הגיע מוקדם מהצפוי. לקח זמן עד שקיבלנו מענה. השירות היה טוב. כנראה לא בטוח שאמליץ.,REAL
"המסעדה הכי מדהים בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
המוצר הגיע בזמן. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. מבחינת איכות – כפי שציפיתי.,REAL
החוויה הייתה איטי. האוכל היה טעים אבל חם מדי. המשלוח הגיע בזמן. בהחלט כנראה שלא אחזור.,REAL
המוצר הכי אדיב שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
אין מילים! פשוט מהפכני! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
"המסעדה הכי בינוני בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
חלומי! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
החוויה הייתה טוב. האוכל היה טעים אבל חם מדי. המשלוח הגיע מוקדם מהצפוי. בהחלט לא בטוח שאמליץ.,REAL
המוצר הגיע מוקדם מהצפוי. החדר היה נקי ונעים. מבחינת איכות – כפי שציפיתי.,REAL
ביקרנו במקום אתמול. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המחיר היה טוב ביחס למה שמקבלים. בסך הכול סביר.,REAL
המוצר הכי בינוני שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
שירות בינוני שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
שירות איטי שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
אין מילים! פשוט פנומנלי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
המוצר הכי מצוין שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
"המסעדה הכי לא משהו בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
המוצר הכי מצוין שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
שירות איטי שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
ביקרנו במקום אתמול. הצוות השתדל לעזור אבל היה חסר כוח אדם. המחיר היה הוגן. בסך הכול סביר.,REAL
החוויה הייתה מצוין. החדר היה נקי ונעים. המשלוח הגיע מאוחר מדי. בהחלט ממליץ.,REAL
החוויה הייתה מצוין. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. המשלוח הגיע מוקדם מהצפוי. בהחלט לא בטוח שאמליץ.,REAL
המוצר הגיע בזמן. הצוות השתדל לעזור אבל היה חסר כוח אדם. מבחינת איכות – מצוין.,REAL
המוצר הגיע באיחור של יומיים. לקח זמן עד שקיבלנו מענה. מבחינת איכות – בסדר.,REAL
החוויה הייתה איטי. החדר היה נקי ונעים. המשלוח הגיע באיחור של יומיים. בהחלט אמליץ רק לחברים.,REAL
החוויה הייתה מצוין. הצוות השתדל לעזור אבל היה חסר כוח אדם. המשלוח הגיע באיחור של יומיים. בהחלט אמליץ רק לחברים.,REAL
המוצר הכי טוב שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
ביקרנו במקום אתמול. החדר היה נקי ונעים. המחיר היה גבוה מדי. בסך הכול נחמד אבל לא וואו.,REAL
המוצר הכי לא משהו שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
"המסעדה הכי בינוני בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
"המסעדה הכי לא משהו בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
שירות טוב שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
"המסעדה הכי בינוני בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
החוויה הייתה מדהים. האוכל היה טעים אבל חם מדי. המשלוח הגיע מוקדם מהצפוי. בהחלט ממליץ.,REAL
ביקרנו במקום אתמול. החדר היה נקי ונעים. המחיר היה הוגן. בסך הכול נחמד אבל לא וואו.,REAL
"המסעדה הכי גרוע בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
שירות בינוני שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
"המסעדה הכי מצוין בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
החוויה הייתה בינוני. החדר היה נקי ונעים. המשלוח הגיע בזמן. בהחלט ממליץ.,REAL
המוצר הכי לא משהו שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
שירות לא משהו שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
"השירות היה אדיב, המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המוצר עבד פחות טוב. הייתי ממליץ.",REAL
המוצר הכי לא משהו שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
החוויה הייתה גרוע. החדר היה נקי ונעים. המשלוח הגיע מאוחר מדי. בהחלט אמליץ רק לחברים.,REAL
החוויה הייתה לא משהו. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. המשלוח הגיע בזמן. בהחלט אמליץ רק לחברים.,REAL
אין מילים! פשוט פנומנלי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
המוצר הגיע מוקדם מהצפוי. לקח זמן עד שקיבלנו מענה. מבחינת איכות – בסדר.,REAL
חלומי! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
אין מילים! פשוט חלומי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
"המסעדה הכי גרוע בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
ביקרנו במקום אתמול. האוכל היה טעים אבל חם מדי. המחיר היה טוב ביחס למה שמקבלים. בסך הכול סביר.,REAL
הטכנאי הגיע מוקדם מהצפוי. הצוות השתדל לעזור אבל היה חסר כוח אדם. השירות היה מדהים. כנראה אמליץ רק לחברים.,REAL
"השירות היה אדיב, החדר היה נקי ונעים. המוצר עבד כפי שציפיתי. הייתי אמליץ רק לחברים.",REAL
הטכנאי הגיע בזמן. החדר היה נקי ונעים. השירות היה לא משהו. כנראה ממליץ.,REAL
המוצר הגיע בזמן. לקח זמן עד שקיבלנו מענה. מבחינת איכות – בסדר.,REAL
הטכנאי הגיע באיחור. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. השירות היה לא משהו. כנראה לא בטוח שאמליץ.,REAL
הטכנאי הגיע מוקדם מהצפוי. לקח זמן עד שקיבלנו מענה. השירות היה איטי. כנראה אמליץ רק לחברים.,REAL
אין מילים! פשוט מהפכני! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
הטכנאי הגיע באיחור. האוכל היה טעים אבל חם מדי. השירות היה גרוע. כנראה לא בטוח שאמליץ.,REAL
החוויה הייתה טוב. החדר היה נקי ונעים. המשלוח הגיע בזמן. בהחלט ממליץ.,REAL
ביקרנו במקום אתמול. הצוות השתדל לעזור אבל היה חסר כוח אדם. המחיר היה סביר. בסך הכול חוויה חיובית.,REAL
אין מילים! פשוט מהפכני! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
שירות גרוע שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
ביקרנו במקום אתמול. לקח זמן עד שקיבלנו מענה. המחיר היה טוב ביחס למה שמקבלים. בסך הכול חוויה חיובית.,REAL
פנומנלי! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
"השירות היה אדיב, לקח זמן עד שקיבלנו מענה. המוצר עבד בסדר. הייתי ממליץ.",REAL
הטכנאי הגיע מוקדם מהצפוי. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. השירות היה בינוני. כנראה כנראה שלא אחזור.,REAL
המוצר הכי בינוני שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
החוויה הייתה טוב. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. המשלוח הגיע בזמן. בהחלט לא בטוח שאמליץ.,REAL
"השירות היה איטי, האוכל היה טעים אבל חם מדי. המוצר עבד מצוין. הייתי לא בטוח שאמליץ.",REAL
"השירות היה טוב, החדר היה נקי ונעים. המוצר עבד בסדר. הייתי כנראה שלא אחזור.",REAL
"המסעדה הכי אדיב בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
"המסעדה הכי טוב בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
הטכנאי הגיע מוקדם מהצפוי. החדר היה נקי ונעים. השירות היה בינוני. כנראה ממליץ.,REAL
מדהים! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
חלומי! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
המוצר הכי מדהים שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
"השירות היה לא משהו, המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המוצר עבד מצוין. הייתי אמליץ רק לחברים.",REAL
הטכנאי הגיע באיחור. החדר היה נקי ונעים. השירות היה גרוע. כנראה ממליץ.,REAL
"המסעדה הכי לא משהו בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
"המסעדה הכי איטי בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
המוצר הכי מצוין שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
הטכנאי הגיע מוקדם מהצפוי. האוכל היה טעים אבל חם מדי. השירות היה גרוע. כנראה ממליץ.,REAL
ביקרנו במקום אתמול. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המחיר היה סביר. בסך הכול חוויה חיובית.,REAL
אין מילים! פשוט פנומנלי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
"המסעדה הכי גרוע בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
"המסעדה הכי מצוין בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
החוויה הייתה בינוני. לקח זמן עד שקיבלנו מענה. המשלוח הגיע באיחור של יומיים. בהחלט כנראה שלא אחזור.,REAL
מדהים! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
חלומי! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
המוצר הכי מדהים שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
החוויה הייתה איטי. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המשלוח הגיע באיחור של יומיים. בהחלט ממליץ.,REAL
אין מילים! פשוט מהפכני! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
"השירות היה גרוע, המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המוצר עבד מצוין. הייתי אמליץ רק לחברים.",REAL
שירות בינוני שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
המוצר הגיע מאוחר מדי. האוכל היה טעים אבל חם מדי. מבחינת איכות – בסדר.,REAL
"המסעדה הכי בינוני בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
המוצר הכי לא משהו שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
"השירות היה מדהים, לקח זמן עד שקיבלנו מענה. המוצר עבד פחות טוב. הייתי לא בטוח שאמליץ.",REAL
מדהים! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
מדהים! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
אין מילים! פשוט מהפכני! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
המוצר הכי לא משהו שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
ביקרנו במקום אתמול. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. המחיר היה הוגן. בסך הכול נחמד אבל לא וואו.,REAL
אין מילים! פשוט חלומי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
החוויה הייתה גרוע. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. המשלוח הגיע בזמן. בהחלט ממליץ.,REAL
המוצר הגיע מאוחר מדי. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. מבחינת איכות – מצוין.,REAL
ביקרנו במקום אתמול. לקח זמן עד שקיבלנו מענה. המחיר היה סביר. בסך הכול מאכזב.,REAL
הטכנאי הגיע מוקדם מהצפוי. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. השירות היה טוב. כנראה כנראה שלא אחזור.,REAL
החוויה הייתה מצוין. האוכל היה טעים אבל חם מדי. המשלוח הגיע מוקדם מהצפוי. בהחלט ממליץ.,REAL
הטכנאי הגיע בזמן. החדר היה נקי ונעים. השירות היה גרוע. כנראה אמליץ רק לחברים.,REAL
אין מילים! פשוט חלומי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
"המסעדה הכי איטי בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
המוצר הגיע באיחור של יומיים. לקח זמן עד שקיבלנו מענה. מבחינת איכות – בסדר.,REAL
"המסעדה הכי לא משהו בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
"השירות היה איטי, הצוות השתדל לעזור אבל היה חסר כוח אדם. המוצר עבד כפי שציפיתי. הייתי כנראה שלא אחזור.",REAL
אין מילים! פשוט פנומנלי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
שירות איטי שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
"המסעדה הכי גרוע בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
ביקרנו במקום אתמול. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המחיר היה סביר. בסך הכול נחמד אבל לא וואו.,REAL
שירות בינוני שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
הטכנאי הגיע בזמן. החדר היה נקי ונעים. השירות היה איטי. כנראה אמליץ רק לחברים.,REAL
"המסעדה הכי לא משהו בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
הטכנאי הגיע מוקדם מהצפוי. הצוות השתדל לעזור אבל היה חסר כוח אדם. השירות היה גרוע. כנראה כנראה שלא אחזור.,REAL
הטכנאי הגיע בזמן. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. השירות היה גרוע. כנראה אמליץ רק לחברים.,REAL
הטכנאי הגיע מוקדם מהצפוי. לקח זמן עד שקיבלנו מענה. השירות היה לא משהו. כנראה לא בטוח שאמליץ.,REAL
